연도,시간,위도,경도,진앙,규모,place
2012-01-24,오전 12:52:05,-24.977,178.52,580.3,6.3,south of the Fiji Islands
2012-01-23,오후 4:04:52,-36.409,-73.03,20,6.1,"offshore Bio-Bio, Chile"
2012-01-22,오전 5:53:42,-56.759,-25.147,13,6,South Sandwich Islands region
2012-01-21,오후 6:47:11,14.873,-93.005,45,6.2,"offshore Chiapas, Mexico"
2012-01-15,오후 2:21:31,-60.882,-55.965,10,6,South Shetland Islands
2012-01-15,오후 1:40:19,-60.948,-56.113,8,6.6,South Shetland Islands
2012-01-10,오후 6:36:59,2.433,93.21,19,7.2,off the west coast of northern Sumatra
2012-01-09,오전 4:07:14,-10.617,165.16,28,6.4,Santa Cruz Islands
2012-01-01,오전 5:27:55,31.456,138.072,365.3,6.8,"Izu Islands, Japan region"
2011-12-27,오후 3:21:56,51.842,95.911,15,6.6,"southwestern Siberia, Russia"
2011-12-26,오전 4:48:08,-16.198,-173.862,90,6,Tonga
2011-12-15,오전 10:10:07,-32.718,-179.099,32,6,south of the Kermadec Islands
2011-12-14,오전 5:04:59,-7.561,146.804,140.9,7.1,"eastern New Guinea region, Papua New Guinea"
2011-12-13,오전 7:52:11,0.041,123.03,161,6,"Minahasa, Sulawesi, Indonesia"
2011-12-11,오전 9:54:55,-56.009,-28.184,116,6.2,South Sandwich Islands region
2011-12-11,오전 1:47:25,17.844,-99.963,54.2,6.5,"Guerrero, Mexico"
2011-12-07,오후 10:23:09,-27.899,-70.918,20,6.1,"Atacama, Chile"
2011-11-30,오전 12:27:06,15.455,118.999,9,6,Philippine Islands region
2011-11-28,오후 12:26:45,-5.48,153.733,25,6.1,"New Ireland region, Papua New Guinea"
2011-11-24,오전 10:25:34,41.898,142.639,38,6.2,"Hokkaido, Japan region"
2011-11-23,오후 7:24:31,37.365,141.368,34,6.1,"near the east coast of Honshu, Japan"
2011-11-22,오후 6:48:16,-15.364,-65.09,549.9,6.6,"Beni, Bolivia"
2011-11-17,오전 1:57:05,-1.702,-81.546,26.6,6,off the coast of Ecuador
2011-11-14,오전 4:05:11,-0.949,126.91,17,6.3,Molucca Sea
2011-11-11,오전 10:41:37,-55.981,-124.439,10,6,southern East Pacific Rise
2011-11-08,오전 2:59:08,27.324,125.621,224.9,6.9,northeast of Taiwan
2011-11-07,오후 10:35:25,11.56,-85.861,177,6,Nicaragua
2011-11-02,오후 2:59:27,-55.294,-128.843,10,6.1,Pacific-Antarctic Ridge
2011-11-01,오후 12:32:00,19.831,-109.205,10,6.3,Revilla Gigedo Islands region
2011-10-28,오후 6:54:34,-14.438,-75.966,24,6.9,near the coast of central Peru
2011-10-27,오전 12:15:24,-17.941,-179.531,602.9,6,Fiji region
2011-10-23,오전 10:41:22,38.722,43.513,16,7.1,eastern Turkey
2011-10-21,오후 5:57:16,-28.993,-176.238,33,7.4,Kermadec Islands region
2011-10-21,오전 8:02:37,43.892,142.479,187,6.1,"Hokkaido, Japan region"
2011-10-18,오전 5:05:06,-5.785,151.037,26,6.1,"New Britain region, Papua New Guinea"
2011-10-14,오전 6:10:14,54.08,123.722,12,6,"Amurskaya Oblast', Russia"
2011-10-14,오전 3:35:14,-6.57,147.881,37,6.5,"eastern New Guinea region, Papua New Guinea"
2011-10-13,오전 3:16:30,-9.35,114.587,39,6.1,"south of Bali, Indonesia"
2011-10-07,오전 8:58:28,-32.514,-179.038,36,6.1,south of the Kermadec Islands
2011-09-22,오후 11:07:03,-15.437,-175.311,10,6.4,Tonga
2011-09-18,오후 12:40:51,27.73,88.155,50,6.9,"Sikkim, India"
2011-09-16,오후 7:26:40,40.271,142.78,35,6.7,"near the east coast of Honshu, Japan"
2011-09-15,오후 7:31:04,-21.611,-179.528,644.6,7.3,Fiji region
2011-09-15,오전 8:00:09,36.256,141.338,28,6.1,"near the east coast of Honshu, Japan"
2011-09-15,오전 7:53:18,-35.366,-179.039,10,6.1,east of the North Island of New Zealand
2011-09-14,오후 6:10:09,53.107,172.984,15,6,"Near Islands, Aleutian Islands, Alaska"
2011-09-09,오후 7:41:34,49.535,-126.893,22,6.4,"Vancouver Island, Canada region"
2011-09-05,오후 5:55:11,2.965,97.893,91,6.7,"northern Sumatra, Indonesia"
2011-09-05,오전 9:52:01,-15.295,-173.621,37,6.2,Tonga
2011-09-03,오후 10:55:40,-20.671,169.716,185.1,7,Vanuatu
2011-09-03,오전 4:48:57,-56.451,-26.847,84,6.4,South Sandwich Islands region
2011-09-02,오후 1:47:09,-28.398,-63.029,578.9,6.7,"Santiago Del Estero, Argentina"
2011-09-02,오전 10:55:53,52.171,-171.708,32,6.9,"Fox Islands, Aleutian Islands, Alaska"
2011-09-01,오전 6:14:38,-12.357,166.657,39,6,Santa Cruz Islands
2011-08-30,오전 6:57:41,-6.362,126.752,469.8,6.9,Banda Sea
2011-08-24,오후 11:06:17,-18.155,167.727,13,6.2,Vanuatu
2011-08-24,오후 5:46:11,-7.641,-74.525,147,7,northern Peru
2011-08-22,오후 8:12:20,-6.282,104.054,29,6.1,"Sunda Strait, Indonesia"
2011-08-20,오후 6:19:23,-18.311,168.218,28,7.1,Vanuatu
2011-08-20,오후 5:13:06,-18.308,168.156,35,6.5,Vanuatu
2011-08-20,오후 4:55:02,-18.365,168.143,32,7.2,Vanuatu
2011-08-19,오전 5:36:33,37.671,141.652,47,6.2,"near the east coast of Honshu, Japan"
2011-08-19,오전 3:54:26,-16.522,-177.004,407.9,6.2,Fiji region
2011-08-17,오전 11:44:08,36.765,143.77,9,6.1,"off the east coast of Honshu, Japan"
2011-08-16,오전 11:03:57,-2.331,128.002,35,6.1,"Ceram Sea, Indonesia"
2011-08-10,오후 11:45:43,-7.04,-12.618,10,6,Ascension Island region
2011-08-04,오후 1:51:34,48.833,154.769,36,6.1,Kuril Islands
2011-07-31,오후 11:38:56,-3.518,144.828,10,6.6,"near the north coast of New Guinea, Papua New Guinea"
2011-07-31,오후 2:34:47,-17.016,171.579,10,6.1,Vanuatu region
2011-07-30,오후 6:53:49,36.943,140.959,30,6.3,"near the east coast of Honshu, Japan"
2011-07-29,오전 7:42:22,-23.784,179.76,523,6.7,south of the Fiji Islands
2011-07-26,오후 5:44:20,25.101,-109.525,12,6,Gulf of California
2011-07-25,오전 12:50:47,-3.182,150.611,10,6.3,"New Ireland region, Papua New Guinea"
2011-07-24,오후 6:51:24,37.727,141.394,35,6.3,"near the east coast of Honshu, Japan"
2011-07-23,오전 4:34:24,38.898,141.815,41,6.3,"near the east coast of Honshu, Japan"
2011-07-21,오후 11:01:42,-62.496,164.452,10,6,Balleny Islands region
2011-07-20,오후 10:04:59,-10.34,162.01,21,6,Solomon Islands
2011-07-19,오후 7:35:43,40.081,71.41,20,6.1,Kyrgyzstan
2011-07-16,오후 7:59:12,54.787,-161.29,36,6.1,Alaska Peninsula
2011-07-16,오전 12:26:12,-33.819,-71.832,20,6,"offshore Valparaiso, Chile"
2011-07-15,오후 1:26:02,-60.762,-23.523,10,6.1,South Sandwich Islands region
2011-07-11,오후 8:47:04,9.509,122.175,19,6.4,"Negros, Philippines"
2011-07-10,오전 12:57:10,38.034,143.264,23,7,"off the east coast of Honshu, Japan"
2011-07-09,오후 7:35:18,-29.436,-177.007,15.2,6,"Kermadec Islands, New Zealand"
2011-07-09,오후 3:02:27,-29.337,-177.051,14,6,"Kermadec Islands, New Zealand"
2011-07-06,오후 7:03:18,-29.539,-176.34,17,7.6,Kermadec Islands region
2011-06-26,오후 12:16:38,-2.384,136.631,17,6.3,"near the north coast of Papua, Indonesia"
2011-06-24,오전 3:09:39,52.05,-171.836,52,7.3,"Fox Islands, Aleutian Islands, Alaska"
2011-06-22,오후 9:50:52,39.955,142.205,33,6.7,"near the east coast of Honshu, Japan"
2011-06-21,오전 2:04:15,-11.479,165.551,14,6,Santa Cruz Islands
2011-06-20,오후 4:36:01,-21.701,-68.228,128,6.4,"Antofagasta, Chile"
2011-06-16,오전 12:03:35,-5.928,151.04,16,6.4,"New Britain region, Papua New Guinea"
2011-06-13,오후 2:31:22,2.515,126.457,61.1,6.3,Molucca Sea
2011-06-05,오전 11:51:12,-55.843,146.62,3,6.4,west of Macquarie Island
2011-06-03,오전 12:05:00,37.285,143.907,14,6.1,"off the east coast of Honshu, Japan"
2011-06-01,오후 12:55:22,-37.578,-73.691,21,6.3,"offshore Bio-Bio, Chile"
2011-05-15,오후 6:37:10,-6.104,154.414,40,6.4,"Bougainville region, Papua New Guinea"
2011-05-15,오후 1:08:13,0.569,-25.647,10,6.1,central Mid-Atlantic Ridge
2011-05-13,오후 11:35:52,37.396,141.341,35,6.1,"near the east coast of Honshu, Japan"
2011-05-10,오전 8:55:08,-20.244,168.226,11,6.8,"Loyalty Islands, New Caledonia"
2011-05-05,오후 2:58:18,38.17,144.032,11,6,"off the east coast of Honshu, Japan"
2011-04-30,오전 8:19:16,6.851,-82.333,8,6.1,south of Panama
2011-04-24,오후 11:07:51,-4.586,122.771,8,6.1,"Sulawesi, Indonesia"
2011-04-23,오전 4:16:54,-10.375,161.2,79,6.8,Solomon Islands
2011-04-21,오후 1:37:03,35.579,140.305,43,6.2,"near the east coast of Honshu, Japan"
2011-04-18,오후 1:03:02,-34.336,179.874,86,6.6,south of the Kermadec Islands
2011-04-13,오후 7:57:25,39.583,143.34,22,6,"off the east coast of Honshu, Japan"
2011-04-11,오후 11:08:16,35.417,140.575,15,6.2,"near the east coast of Honshu, Japan"
2011-04-11,오전 8:16:12,37.001,140.401,11,6.6,"eastern Honshu, Japan"
2011-04-07,오후 2:32:43,38.276,141.588,42,7.1,"near the east coast of Honshu, Japan"
2011-04-07,오후 1:11:22,17.208,-94.338,166.2,6.6,"Veracruz, Mexico"
2011-04-06,오후 2:01:43,1.615,97.097,25.3,6,"Nias region, Indonesia"
2011-04-03,오후 8:06:40,-9.848,107.693,14,6.7,"south of Java, Indonesia"
2011-04-03,오후 2:07:09,-17.642,-178.585,551.7,6.4,Fiji region
2011-04-01,오후 1:29:10,35.662,26.56,59.9,6,"Crete, Greece"
2011-03-31,오전 7:15:30,38.922,141.821,42,6,"near the east coast of Honshu, Japan"
2011-03-31,오전 12:11:58,-16.541,-177.517,15.5,6.3,Fiji region
2011-03-29,오전 10:54:33,37.401,142.29,15,6.1,"off the east coast of Honshu, Japan"
2011-03-27,오후 10:23:58,38.415,142.011,19,6.2,"near the east coast of Honshu, Japan"
2011-03-26,오후 10:49:41,-15.851,-179.406,10,6,Fiji region
2011-03-26,오후 10:49:40,-15.848,-179.405,6,6,Fiji region
2011-03-25,오전 11:36:24,38.772,141.88,39,6.2,"near the east coast of Honshu, Japan"
2011-03-24,오후 1:55:12,20.687,99.822,8,6.9,Myanmar
2011-03-22,오전 9:44:29,39.851,143.437,13,6.4,"off the east coast of Honshu, Japan"
2011-03-22,오전 9:19:06,37.325,141.791,31,6.1,"near the east coast of Honshu, Japan"
2011-03-22,오전 7:18:45,37.244,144.003,11,6.4,"off the east coast of Honshu, Japan"
2011-03-20,오전 8:26:09,18.994,121.246,27,6,"Luzon, Philippines"
2011-03-17,오전 4:13:56,40.136,142.168,29,6.2,"near the east coast of Honshu, Japan"
2011-03-17,오전 2:48:00,-17.275,167.826,17,6.2,Vanuatu
2011-03-15,오후 3:23:53,40.335,143.288,18,6.1,"off the east coast of Honshu, Japan"
2011-03-15,오후 1:31:46,35.272,138.582,9,6,"eastern Honshu, Japan"
2011-03-15,오후 1:27:56,37.576,142.237,28,6,"off the east coast of Honshu, Japan"
2011-03-14,오전 6:12:36,37.785,142.456,14,6,"off the east coast of Honshu, Japan"
2011-03-13,오전 1:26:04,35.723,141.637,8,6.1,"near the east coast of Honshu, Japan"
2011-03-12,오후 11:24:48,38.047,141.72,15,6.1,"near the east coast of Honshu, Japan"
2011-03-12,오후 1:15:41,37.249,141.159,38,6.1,"near the east coast of Honshu, Japan"
2011-03-12,오전 1:47:15,37.594,142.648,20,6.5,"off the east coast of Honshu, Japan"
2011-03-11,오후 8:11:24,39.005,142.633,17.4,6.1,"near the east coast of Honshu, Japan"
2011-03-11,오후 7:46:50,40.483,139.055,10,6.2,"near the west coast of Honshu, Japan"
2011-03-11,오후 7:02:59,39.342,142.872,27.1,6,"near the east coast of Honshu, Japan"
2011-03-11,오후 6:59:16,37.014,138.376,9.3,6.2,"near the west coast of Honshu, Japan"
2011-03-11,오후 3:20:08,36.398,141.864,52.8,6,"near the east coast of Honshu, Japan"
2011-03-11,오후 3:13:14,35.994,141.808,21,6.3,"near the east coast of Honshu, Japan"
2011-03-11,오전 11:36:40,39.241,142.463,25.7,6.6,"near the east coast of Honshu, Japan"
2011-03-11,오전 10:10:34,39.185,142.76,26.5,6,"near the east coast of Honshu, Japan"
2011-03-11,오전 8:33:00,39.14,142.967,27.6,6,"near the east coast of Honshu, Japan"
2011-03-11,오전 8:31:09,37.469,141.176,37.3,6,"near the east coast of Honshu, Japan"
2011-03-11,오전 8:27:51,38.017,142.657,42.8,6,"near the east coast of Honshu, Japan"
2011-03-11,오전 8:26:36,37.367,143.017,17,6.1,"off the east coast of Honshu, Japan"
2011-03-11,오전 8:19:24,36.166,141.562,6.8,6.5,"near the east coast of Honshu, Japan"
2011-03-11,오전 8:15:41,37.047,144.541,41,6.1,"off the east coast of Honshu, Japan"
2011-03-11,오전 8:12:07,36.569,141.486,39.6,6.2,"near the east coast of Honshu, Japan"
2011-03-11,오전 7:30:18,37.442,141.195,49.2,6,"near the east coast of Honshu, Japan"
2011-03-11,오전 7:29:01,39.031,142.349,45.4,6.3,"near the east coast of Honshu, Japan"
2011-03-11,오전 7:28:12,36.823,141.824,28.4,6.1,"near the east coast of Honshu, Japan"
2011-03-11,오전 7:25:36,37.934,144.529,39.5,6.1,"off the east coast of Honshu, Japan"
2011-03-11,오전 7:14:58,36.586,141.823,24.7,6.3,"near the east coast of Honshu, Japan"
2011-03-11,오전 6:59:00,37.357,144.725,35.9,6.3,"off the east coast of Honshu, Japan"
2011-03-11,오전 6:57:16,35.712,140.875,47.5,6,"near the east coast of Honshu, Japan"
2011-03-11,오전 6:49:16,37.337,144.237,47.3,6.1,"off the east coast of Honshu, Japan"
2011-03-11,오전 6:48:45,37.961,142.724,11.7,6.2,"off the east coast of Honshu, Japan"
2011-03-11,오전 6:29:15,37.812,144.233,40.6,6.1,"off the east coast of Honshu, Japan"
2011-03-11,오전 6:25:50,38.058,144.59,18.6,7.7,"off the east coast of Honshu, Japan"
2011-03-11,오전 6:23:09,39.03,142.284,56.3,6.2,"near the east coast of Honshu, Japan"
2011-03-11,오전 6:21:32,38.29,142.813,51.7,6.2,"near the east coast of Honshu, Japan"
2011-03-11,오전 6:20:04,36.004,142.067,49.3,6.5,"off the east coast of Honshu, Japan"
2011-03-11,오전 6:18:49,36.023,142.269,16,6.6,"off the east coast of Honshu, Japan"
2011-03-11,오전 6:15:40,36.281,141.111,42.6,7.9,"near the east coast of Honshu, Japan"
2011-03-11,오전 6:15:23,37.93,143.802,35,6.3,"off the east coast of Honshu, Japan"
2011-03-11,오전 6:13:01,37.211,141.601,40.1,6.2,"near the east coast of Honshu, Japan"
2011-03-11,오전 6:12:36,37.788,144.233,25.4,6.2,"off the east coast of Honshu, Japan"
2011-03-11,오전 6:08:29,38.969,143.37,2.8,6.7,"off the east coast of Honshu, Japan"
2011-03-11,오전 6:07:20,36.419,141.876,32.3,6.4,"near the east coast of Honshu, Japan"
2011-03-11,오전 6:06:13,39.003,142.29,42.7,6.3,"near the east coast of Honshu, Japan"
2011-03-11,오전 6:00:39,38.095,142.492,40.6,6.2,"near the east coast of Honshu, Japan"
2011-03-11,오전 5:58:07,37.623,142.155,50.7,6.3,"off the east coast of Honshu, Japan"
2011-03-11,오전 5:55:45,37.359,143.351,35,6.4,"off the east coast of Honshu, Japan"
2011-03-11,오전 5:54:31,37.712,141.184,32.3,6.3,"near the east coast of Honshu, Japan"
2011-03-11,오전 5:46:24,38.297,142.373,29,9,"near the east coast of Honshu, Japan"
2011-03-10,오후 5:08:36,-6.873,116.72,510.6,6.5,Bali Sea
2011-03-09,오후 9:24:49,-5.985,149.777,29,6.4,"New Britain region, Papua New Guinea"
2011-03-09,오후 9:24:01,38.296,142.808,15,6.5,"near the east coast of Honshu, Japan"
2011-03-09,오후 9:22:17,38.345,142.648,23,6,"near the east coast of Honshu, Japan"
2011-03-09,오후 6:16:16,38.315,142.434,22,6,"near the east coast of Honshu, Japan"
2011-03-09,오전 2:45:20,38.435,142.842,32,7.3,"near the east coast of Honshu, Japan"
2011-03-07,오전 12:09:36,-10.349,160.766,22,6.3,Solomon Islands
2011-03-06,오후 2:32:36,-56.422,-27.063,87.7,6.5,South Sandwich Islands region
2011-03-06,오후 12:31:59,-18.021,-69.362,118,6.3,"Tarapaca, Chile"
2011-03-01,오전 12:53:46,-29.701,-111.981,10,6,Easter Island region
2011-02-21,오후 11:51:42,-43.583,172.68,5.9,6.1,South Island of New Zealand
2011-02-21,오전 10:57:52,-26.142,178.394,558.1,6.5,south of the Fiji Islands
2011-02-20,오후 9:43:24,55.918,162.117,33,6.1,"near the east coast of the Kamchatka Peninsula, Russia"
2011-02-15,오후 1:33:53,-2.497,121.483,16.2,6.1,"Sulawesi, Indonesia"
2011-02-14,오전 3:40:09,-35.38,-72.834,21,6.7,"offshore Maule, Chile"
2011-02-13,오전 10:35:06,-36.649,-73.176,17,6,"offshore Bio-Bio, Chile"
2011-02-12,오후 5:57:56,-20.879,-175.672,85,6.1,Tonga
2011-02-12,오전 1:17:01,-37.027,-72.954,16,6.1,"Bio-Bio, Chile"
2011-02-11,오후 8:05:30,-36.422,-72.96,26,6.9,"offshore Bio-Bio, Chile"
2011-02-10,오후 2:41:58,4.077,123.039,525,6.6,Celebes Sea
2011-02-10,오후 2:39:27,4.195,122.974,523.2,6.5,Celebes Sea
2011-02-07,오후 7:53:42,-7.154,155.184,415,6.4,Solomon Islands
2011-02-04,오후 1:53:46,24.618,94.68,85,6.2,Myanmar-India border region
2011-01-31,오전 6:03:27,-22.009,-175.622,76,6,Tonga region
2011-01-29,오전 6:55:27,70.931,-6.657,15,6.2,Jan Mayen Island region
2011-01-27,오전 8:38:28,28.195,59.015,10,6.2,southeastern Iran
2011-01-26,오후 3:42:29,2.205,96.829,23,6.1,"Simeulue, Indonesia"
2011-01-24,오전 2:45:31,38.413,72.791,110,6,Tajikistan
2011-01-18,오후 8:23:23,28.777,63.951,68,7.2,southwestern Pakistan
2011-01-17,오후 7:20:57,-5.03,102.647,36,6,"southern Sumatra, Indonesia"
2011-01-13,오후 4:16:41,-20.628,168.471,9,7,"Loyalty Islands, New Caledonia"
2011-01-12,오후 9:32:53,26.973,139.882,512,6.4,"Bonin Islands, Japan region"
2011-01-09,오후 5:21:51,-19.201,168.155,18,6.1,Vanuatu
2011-01-09,오전 10:03:43,-19.155,168.312,22,6.5,Vanuatu
2011-01-05,오전 6:46:14,-22.26,171.631,112.2,6.1,southeast of the Loyalty Islands
2011-01-02,오후 8:20:17,-38.355,-73.326,24,7.2,"Araucania, Chile"
2011-01-01,오전 9:56:58,-26.803,-63.136,576.8,7,"Santiago Del Estero, Argentina"
2010-12-29,오전 6:54:19,-19.661,168.14,16,6.4,Vanuatu
2010-12-28,오전 8:34:17,-23.407,-179.802,551,6.3,south of the Fiji Islands
2010-12-26,오전 2:13:37,-19.616,168.284,13,6,Vanuatu
2010-12-25,오후 1:16:37,-19.702,167.947,16,7.3,Vanuatu region
2010-12-23,오후 2:00:32,53.127,171.161,18,6.4,"Near Islands, Aleutian Islands, Alaska"
2010-12-22,오후 9:49:40,26.81,143.595,18,6.4,"Bonin Islands, Japan region"
2010-12-21,오후 5:19:40,26.901,143.698,14,7.4,"Bonin Islands, Japan region"
2010-12-20,오후 6:41:59,28.412,59.18,12,6.7,southeastern Iran
2010-12-15,오전 11:29:30,-7.268,128.786,134.9,6,"Kepulauan Barat Daya, Indonesia"
2010-12-13,오전 1:14:42,-6.534,155.647,135.8,6.2,"Bougainville region, Papua New Guinea"
2010-12-08,오전 5:24:35,-56.412,-25.741,29.4,6.3,South Sandwich Islands region
2010-12-02,오전 3:12:09,-6.001,149.977,33,6.6,"New Britain region, Papua New Guinea"
2010-12-01,오후 4:01:27,-15.888,-178.956,15.2,6.1,Fiji region
2010-11-30,오전 3:24:40,28.349,139.187,470,6.8,"Bonin Islands, Japan region"
2010-11-23,오전 9:01:06,-5.959,148.966,68,6.1,"New Britain region, Papua New Guinea"
2010-11-21,오전 4:36:31,-54.967,-131.479,10,6,Pacific-Antarctic Ridge
2010-11-10,오전 4:05:24,-45.464,96.394,10,6.5,southeast Indian Ridge
2010-11-03,오후 11:34:42,-20.466,-174.28,18,6.1,Tonga
2010-11-03,오전 11:18:15,-4.617,134.071,10,6,"near the south coast of Papua, Indonesia"
2010-10-30,오후 3:18:33,-56.586,-142.292,10,6.4,Pacific-Antarctic Ridge
2010-10-25,오후 7:37:31,-2.958,100.372,26,6.3,"Kepulauan Mentawai region, Indonesia"
2010-10-25,오후 2:42:22,-3.487,100.082,20.1,7.8,"Kepulauan Mentawai region, Indonesia"
2010-10-21,오후 5:53:13,24.696,-109.156,13,6.7,Gulf of California
2010-10-08,오전 5:43:08,2.831,128.217,120,6.2,"Halmahera, Indonesia"
2010-10-08,오전 3:49:10,51.287,-175.18,27.7,6,"Andreanof Islands, Aleutian Islands, Alaska"
2010-10-08,오전 3:26:13,51.374,-175.361,19,6.4,"Andreanof Islands, Aleutian Islands, Alaska"
2010-10-04,오후 1:28:38,24.27,125.154,32,6.3,"southwestern Ryukyu Islands, Japan"
2010-09-29,오후 5:11:25,-4.963,133.76,26,7,"near the south coast of Papua, Indonesia"
2010-09-29,오후 5:10:51,-4.909,133.712,10,6.2,"near the south coast of Papua, Indonesia"
2010-09-26,오후 12:12:41,-5.314,133.917,30,6,"Kepulauan Kai, Indonesia"
2010-09-17,오후 7:21:15,36.443,70.774,220.1,6.3,"Hindu Kush region, Afghanistan"
2010-09-09,오전 7:28:01,-37.034,-73.412,16,6.2,"offshore Bio-Bio, Chile"
2010-09-08,오전 11:37:31,-20.671,169.818,10,6.3,Vanuatu
2010-09-07,오후 4:13:32,-15.879,-179.306,9,6.3,Fiji region
2010-09-04,오전 8:52:04,-17.368,-173.999,69,6.1,Tonga
2010-09-03,오후 4:35:47,-43.522,171.83,12,7,South Island of New Zealand
2010-09-03,오전 11:16:06,51.451,-175.87,23.5,6.5,"Andreanof Islands, Aleutian Islands, Alaska"
2010-08-24,오전 2:11:59,18.795,-107.193,10,6.2,"off the coast of Jalisco, Mexico"
2010-08-20,오후 5:56:14,-6.57,154.246,19,6.1,"Bougainville region, Papua New Guinea"
2010-08-18,오후 4:28:15,12.234,141.514,10,6.3,Mariana Islands region
2010-08-16,오후 7:35:49,-20.799,-178.826,603.2,6.2,Fiji region
2010-08-16,오전 3:30:53,-17.759,65.647,9.8,6.3,Mauritius - Reunion region
2010-08-15,오후 3:09:29,-5.692,148.342,174.7,6.3,"New Britain region, Papua New Guinea"
2010-08-14,오후 11:01:04,12.273,141.429,13,6.6,Mariana Islands region
2010-08-14,오전 7:30:16,12.348,141.487,10,6.2,Mariana Islands region
2010-08-13,오후 9:19:34,12.487,141.474,16,6.9,Mariana Islands region
2010-08-12,오전 11:54:15,-1.266,-77.306,206.7,7.1,Ecuador
2010-08-10,오전 5:23:44,-17.541,168.069,25,7.3,Vanuatu
2010-08-04,오후 11:48:02,45.98,153.175,27.8,6,east of the Kuril Islands
2010-08-04,오후 10:01:43,-5.746,150.765,44,7,"New Britain region, Papua New Guinea"
2010-08-04,오후 12:58:24,51.423,-178.649,27,6.4,"Andreanof Islands, Aleutian Islands, Alaska"
2010-08-04,오전 7:15:33,-5.486,146.822,220,6.5,"eastern New Guinea region, Papua New Guinea"
2010-08-04,오전 4:46:20,-26.916,-177.245,19,6,south of the Fiji Islands
2010-08-03,오후 12:08:25,1.239,126.213,41,6.3,Molucca Sea
2010-07-30,오전 3:56:13,52.498,159.843,23,6.3,"off the east coast of the Kamchatka Peninsula, Russia"
2010-07-29,오전 7:31:56,6.548,123.222,618,6.6,"Moro Gulf, Mindanao, Philippines"
2010-07-24,오전 5:35:01,6.218,123.519,553,6.6,"Moro Gulf, Mindanao, Philippines"
2010-07-23,오후 11:15:10,6.776,123.259,640.6,7.5,"Moro Gulf, Mindanao, Philippines"
2010-07-23,오후 10:51:11,6.497,123.48,578,7.6,"Moro Gulf, Mindanao, Philippines"
2010-07-23,오후 10:08:11,6.718,123.409,607.1,7.3,"Moro Gulf, Mindanao, Philippines"
2010-07-22,오전 5:03:56,-15.132,168.162,6,6.1,Vanuatu
2010-07-21,오전 9:16:04,3.039,128.222,100,6.1,"north of Halmahera, Indonesia"
2010-07-20,오후 7:18:20,-5.902,150.712,24,6.3,"New Britain region, Papua New Guinea"
2010-07-18,오후 7:48:04,52.815,-169.719,10,6,"Fox Islands, Aleutian Islands, Alaska"
2010-07-18,오후 1:34:59,-5.931,150.59,35,7.3,"New Britain region, Papua New Guinea"
2010-07-18,오후 1:04:09,-5.966,150.428,28,6.9,"New Britain region, Papua New Guinea"
2010-07-18,오전 5:56:44,52.876,-169.848,14,6.7,"Fox Islands, Aleutian Islands, Alaska"
2010-07-14,오전 8:32:21,-38.067,-73.31,22,6.6,"Bio-Bio, Chile"
