연도,국가코드,산림손실면적(ha),산불산림손실면적(ha)
2011,NOR,32768.919544,769.67942762
2011,NPL,2816.45997,257.96070944
2011,NZL,59944.526163,756.64644699
2011,PAK,449.89019962,284.58613068
2011,PAN,23130.610034,465.15581415
2011,PER,125253.51749,7090.2343562
2011,PHL,33252.634393,385.16790413
2011,PLW,30.668181041,0.15253707679
2011,PNG,53045.999262,1421.5361448
2011,POL,56650.142028,326.24675429
2011,PRI,1227.7625004,10.832442604
2011,PRK,5421.5253131,2288.0472239
2011,PRT,26673.755396,4604.7817207
2011,PRY,457174.11735,8427.4262874
2011,PSE,0.26135731809,0
2011,REU,562.41625199,0
2011,ROU,16927.847415,98.923094728
2011,RUS,3021488.5963,2025340.9099
2011,RWA,926.01149119,0.46122507904
2011,SDN,205.23965826,0.15004842169
2011,SEN,116.84204875,0.75096130912
2011,SGP,73.911153904,0.53836605568
2011,SLB,5860.4783762,99.6987415
2011,SLE,33929.461083,164.21305757
2011,SLV,3241.9945329,104.70497299
2011,SOM,184.50804265,3.3021889179
2011,SPM,0.10605823106,0
2011,SRB,2210.1616113,43.299488389
2011,SSD,9011.5747527,38.541692146
2011,SUR,5696.7545498,301.03573515
2011,SVK,11543.638862,121.67685853
2011,SVN,1430.3852326,11.326975585
2011,SWE,205321.26163,1501.0788999
2011,SWZ,2621.9245353,42.920838741
2011,SXM,2.5635234234,0
2011,SYR,155.7730975,15.647344755
2011,TCA,14.599105428,0.071553772362
2011,TCD,920.0001788,0.15144130091
2011,TGO,1243.4312111,0.99071410089
2011,THA,94521.756614,531.17197292
2011,TJK,20.078610676,4.2902375749
2011,TKM,16.515233476,1.4346893074
2011,TLS,1463.4766671,35.878837966
2011,TTO,374.71947972,3.6311717252
2011,TUN,2205.1898041,1291.3626282
2011,TUR,23887.93276,1868.1142655
2011,TWN,1461.4869962,44.574095828
2011,TZA,137795.82477,244.70075577
2011,UGA,65067.471552,4.6116935264
2011,UKR,60355.768612,1772.8694559
2011,UMI,0.14619762581,0
2011,URY,28006.218811,348.91130253
2011,USA,1663676.3808,247468.73469
2011,UZB,33.416260081,1.1622235556
2011,VCT,30.421077479,0.29977865433
2011,VEN,74406.714854,2362.7269917
2011,VGB,15.346735097,0.65766786145
2011,VIR,50.06436353,0.21960683513
2011,VNM,130810.67157,1238.1100201
2011,VUT,607.1044173,0.66162437483
2011,XAD,2.1616676351,0
2011,XKO,802.00388787,171.91792677
2011,Z01,80.472611543,18.118741938
2011,Z06,13.49424339,6.4268094794
2011,Z07,4965.0903645,120.90860287
2011,ZAF,69616.861874,2965.2129719
2011,ZMB,60114.855749,20.099923483
2011,ZNC,28.135294506,4.663406493
2011,ZWE,9032.6649967,66.304824313
2012,ABW,0.15032492318,0.075162461592
2012,AFG,39.307615656,21.883372559
2012,AGO,180747.12372,429.41014264
2012,AIA,1.9026141586,0.073160565289
2012,ALA,654.72864963,14.07844093
2012,ALB,5395.4742888,2540.8736713
2012,AND,7.6977196373,0.62718212803
2012,ARE,0,0
2012,ARG,478179.61045,34507.924502
2012,ARM,197.67817641,27.928810564
2012,ATG,33.345390666,0.44155576082
2012,AUS,139802.93868,52661.473788
2012,AUT,11165.759237,128.48034652
2012,AZE,597.63196869,45.397393893
2012,BDI,871.16292041,1.9972630903
2012,BEL,5635.0187925,87.247787366
2012,BEN,2857.7989332,7.8664818193
2012,BES,3.2220784908,0.30088734481
2012,BFA,0.30217610649,0
2012,BGD,5359.4582857,42.584505509
2012,BGR,9977.5056988,487.68264521
2012,BHS,370.59397257,119.37211515
2012,BIH,2433.6472206,865.7979715
2012,BLM,0.14661330794,0
2012,BLR,39591.092046,949.574217
2012,BLZ,11585.533991,1099.5094243
2012,BMU,0.58770530316,0
2012,BOL,273561.63902,35069.185028
2012,BRA,2918559.5173,276329.30417
2012,BRB,116.54373805,2.7729763675
2012,BRN,1836.8595088,82.885095569
2012,BTN,766.34953753,62.185152426
2012,BWA,15.787236763,0.4306603657
2012,CAF,57314.119636,472.16121312
2012,CAN,2545494.3741,1493244.5416
2012,CHE,1517.1658615,28.56879517
2012,CHL,174788.49905,48612.495595
2012,CHN,605034.29637,39430.6023
2012,CIV,96138.391432,77.305231277
2012,CMR,51267.679191,97.08429765
2012,COD,632081.88658,4690.6942239
2012,COG,32143.386958,601.44544991
2012,COL,227584.17308,10630.698656
2012,COM,127.29285185,2.7087755022
2012,CPV,17.986073913,4.1626363889
2012,CRI,10388.473293,383.28912865
2012,CUB,10344.977988,747.75394708
2012,CUW,7.3754986318,0.52679152488
2012,CYM,9.2276717628,0.58017301891
2012,CYP,54.308033936,32.689046961
2012,CZE,14006.685434,204.07417506
2012,DEU,26007.248144,570.1124275
2012,DMA,144.72383572,1.7069939119
2012,DNK,4451.9523527,41.927836665
2012,DOM,17905.351326,961.49744305
2012,DZA,10907.904656,7537.6322577
2012,ECU,74304.120067,5636.9414281
2012,EGY,438.85342805,112.24163438
2012,ERI,0,0
2012,ESP,80495.772188,38541.026415
2012,EST,17685.152689,216.2824504
2012,ETH,41631.935391,45.120069536
2012,FIN,160310.40929,2934.3720216
2012,FJI,1219.7665506,11.745733635
2012,FRA,67302.668663,2592.0175264
2012,GAB,17475.92874,96.974888929
2012,GBR,35664.475556,2410.5741992
2012,GEO,472.998932,45.804939738
2012,GGY,1.2093775885,0.30235266565
2012,GHA,36631.093404,54.788163164
2012,GIB,0.12483585947,0
2012,GIN,24485.644449,27.549472871
2012,GLP,294.82241366,1.5533731642
2012,GMB,40.690272065,0
2012,GNB,3511.4494759,1.3555642695
2012,GNQ,4952.6640666,13.841756351
2012,GRC,13242.143653,7625.4746786
2012,GRD,39.735957882,0
2012,GTM,84026.950664,10788.056502
2012,GUF,9772.7914453,740.61598688
2012,GUY,13112.057611,981.38646003
2012,HND,32305.642804,1897.4501761
2012,HRV,5004.4285373,466.35447507
2012,HTI,4272.8926993,97.672900368
2012,HUN,11919.63934,148.1264825
2012,IDN,2260257.8951,139451.51971
2012,IMN,62.606077419,9.5303719012
2012,IND,88012.046827,2401.7255531
2012,IRL,5829.0577426,215.1099644
2012,IRN,407.39127389,65.177117934
2012,IRQ,9.1320248724,1.2803563227
2012,ISR,49.230189698,4.2548404491
2012,ITA,21486.630275,3520.1229411
2012,JAM,2603.6857934,63.240299807
2012,JEY,13.36327917,4.5555555674
2012,JOR,0.13055328269,0
2012,JPN,45671.874088,1223.1565024
2012,KAZ,3741.5142676,744.24691019
2012,KEN,17898.906094,107.88661409
2012,KGZ,84.656607159,47.699947923
2012,KHM,195568.90409,1874.1254953
2012,KNA,10.741171235,0.22061131414
2012,KOR,15941.959245,689.02500793
2012,LAO,147532.7956,622.20382267
2012,LBN,169.94172042,20.448168745
2012,LBR,72114.093194,308.6366016
2012,LBY,4.9346465805,1.3639539102
2012,LCA,67.108055673,0.59761186487
2012,LIE,3.7931948111,0
2012,LKA,14427.708722,189.30251429
2012,LSO,3.3001614729,0.13456592822
2012,LTU,17602.900558,125.84317841
2012,LUX,444.28945533,5.538609324
2012,LVA,34285.415922,317.76022608
2012,MAF,3.4417822519,0.51262117954
2012,MAR,1689.8901709,724.78436859
2012,MDA,1771.5844357,168.9184757
2012,MDG,128468.0904,11153.418277
2012,MDV,2.4507432013,0
2012,MEX,174712.80979,22400.011237
2012,MKD,2940.6445976,585.36239873
2012,MLI,78.921250949,0.075150635055
2012,MLT,0.31300136191,0.062573490653
2012,MMR,225188.42901,4656.3400951
2012,MNE,1258.6025348,436.43976518
2012,MNG,34640.34114,31904.289151
2012,MOZ,139952.40871,1371.5420918
2012,MRT,0,0
2012,MSR,2.2123321646,0.14745535111
2012,MTQ,308.42506401,1.862042901
2012,MUS,152.47020561,0
2012,MWI,12175.102582,15.319174668
2012,MYS,628383.28019,10359.562682
2012,MYT,131.05118075,0.75051479544
2012,NAM,25.973551006,0.50622242839
2012,NCL,838.32798702,122.81713979
2012,NER,0.07476342613,0
2012,NGA,34970.919544,61.355825622
2012,NIC,33691.844778,668.59238676
2012,NLD,946.70869214,43.232512966
2012,NOR,29947.125947,1262.0060487
2012,NPL,5045.045215,756.59389516
2012,NZL,69499.06762,1898.707002
2012,PAK,223.2259205,68.517797608
2012,PAN,17094.543085,673.64926321
2012,PER,275417.42371,15692.757046
2012,PHL,59587.147242,706.42276554
2012,PLW,28.001637297,2.7477458033
2012,PNG,73333.851557,1607.9238547
2012,POL,54895.927484,762.18625859
2012,PRI,653.75539436,6.7337407608
2012,PRK,16679.890151,2255.1581992
2012,PRT,58236.242101,23921.966884
2012,PRY,510213.10386,9134.9491976
2012,PSE,0.45777903686,0.26209753091
2012,REU,852.61255621,0
2012,ROU,30649.281824,959.38706671
2012,RUS,5391243.4697,3990844.9015
2012,RWA,1090.9131751,0.53803037441
2012,SDN,13.204749788,0
2012,SEN,84.503331178,0.29691655334
2012,SGP,92.138254988,2.2304711081
2012,SLB,8806.5757927,275.53375535
2012,SLE,16356.215663,129.58159366
2012,SLV,2535.6714234,53.13140554
2012,SMR,0.44593499399,0
2012,SOM,194.90066518,10.142742562
2012,SRB,3478.0647295,486.55116171
2012,SSD,6707.2164012,21.795870272
2012,SUR,19502.019375,1961.1806421
2012,SVK,9169.7346579,139.51663446
2012,SVN,904.14024776,116.26937784
2012,SWE,234882.53918,4395.413637
2012,SWZ,3527.1000683,82.559641561
2012,SXM,0.29298024884,0
2012,SYC,0.60739748259,0
2012,SYR,5370.6427212,3916.6167749
2012,TCA,7.6564729018,0.28624498979
2012,TCD,2491.1095814,0.60944949691
2012,TGO,1738.5289987,3.3547222865
2012,THA,114478.89216,876.30317306
2012,TJK,26.041278953,11.283005628
2012,TKM,8.9869086458,2.2002749436
2012,TLS,1887.3065704,53.883026986
2012,TTO,713.53939811,6.8130482356
2012,TUN,1418.9891413,741.36791942
2012,TUR,28467.090274,4053.4948563
2012,TWN,1460.0986008,48.466723031
2012,TZA,154429.7037,295.35294816
2012,UGA,29141.228664,26.132380095
2012,UKR,55521.160745,2270.5556241
2012,UMI,10.452939442,0
2012,URY,31403.121122,969.46386195
2012,USA,1964078.1561,338271.54597
2012,UZB,55.376205076,14.700525731
2012,VCT,24.65449283,0.52544112999
2012,VEN,105952.16643,2486.0537065
2012,VGB,0.87706446404,0
2012,VIR,26.624608336,0.43968934919
2012,VNM,181275.72178,1988.0277564
2012,VUT,198.26048713,3.0250373296
2012,XAD,3.5595738857,0
2012,XKO,1736.6208447,574.85266721
2012,Z01,399.39995675,69.693348536
2012,Z06,15.611019733,5.2417756285
2012,Z07,6657.041168,140.44934049
2012,ZAF,84896.515249,2485.4244646
2012,ZMB,128442.22691,258.08436807
2012,ZNC,11.471105648,0.62984885357
2012,ZWE,13790.443902,130.06476304
2013,AFG,1.4518412252,0.88381171298
2013,AGO,168837.12476,1147.6338148
2013,AIA,1.3171679606,0.14634052528
2013,ALA,509.69240798,1.815308194
2013,ALB,2569.9679818,1379.7584049
2013,AND,3.3641866411,0.79809832197
2013,ARG,376746.29039,72789.235239
2013,ARM,41.841262194,2.2267724579
2013,ATG,21.345231976,0.073634169004
2013,AUS,260093.73363,177481.6089
2013,AUT,7655.3314423,25.901985526
2013,AZE,149.07599371,30.682364561
2013,BDI,1405.5693766,0
2013,BEL,3314.999739,5.5942207871
2013,BEN,1310.1587561,0.9901028708
2013,BES,4.3602369832,0.15044618158
2013,BFA,0.22648428665,0
2013,BGD,6021.9979949,4.2689616542
2013,BGR,3692.7615446,242.9524518
2013,BHS,1572.7076804,949.11153235
2013,BIH,2573.8976449,889.26114125
2013,BLM,0.3665138756,0
2013,BLR,28084.740951,187.90295479
2013,BLZ,16403.454832,1928.3133745
2013,BMU,1.4365347315,0
2013,BOL,179793.75932,16508.782436
2013,BRA,1945477.8705,161179.31689
2013,BRB,5.3215926702,0
2013,BRN,888.32536563,46.236958846
2013,BTN,485.35241575,44.688119094
2013,BWA,14.121863518,0.14600034965
2013,CAF,44182.763976,454.58233135
2013,CAN,2807335.5496,1983320.5179
2013,CHE,793.36040163,6.3723414407
2013,CHL,102242.65062,3506.872981
2013,CHN,441336.22501,12432.064903
2013,CIV,175824.06242,120.39591939
2013,CMR,84612.032044,102.49868526
2013,COD,920749.62437,19414.687103
2013,COG,54641.646001,2062.5063272
2013,COL,138866.04936,5188.4494908
2013,COM,1729.7262194,12.731621846
2013,CPV,19.541677866,1.4797484252
2013,CRI,7789.4305844,309.48408872
2013,CUB,6071.558631,480.203614
2013,CUW,6.2450185407,0
2013,CYM,18.105493018,0
2013,CYP,13.504595621,6.7841051084
2013,CZE,7658.9911786,5.1032121201
2013,DEU,15498.954568,141.78016517
2013,DMA,22.11861063,0.66801732194
2013,DNK,2015.3666265,3.6513497387
2013,DOM,12703.359452,1995.859583
2013,DZA,6925.784681,3562.7635538
2013,ECU,48418.071817,1844.5298987
2013,EGY,96.999294363,5.0191619423
2013,ERI,0,0
2013,ESP,63956.044948,11436.111108
2013,EST,17088.743403,44.227468906
2013,ETH,30851.231153,34.532740831
2013,FIN,148660.9706,949.08767341
2013,FJI,2699.4072921,94.857975257
2013,FRA,30351.841962,329.28788524
2013,GAB,44448.928347,296.91921529
2013,GBR,28589.559701,878.75262428
2013,GEO,252.25008366,11.097962037
2013,GGY,0.20147286064,0
2013,GHA,81202.912721,49.805622472
2013,GIN,146184.87447,102.6697967
2013,GLP,169.93876362,9.1758083682
2013,GMB,12.216742303,0
2013,GNB,20704.227186,0.60299986026
2013,GNQ,7289.629966,15.14886876
2013,GRC,5906.555994,3941.7003906
2013,GRD,25.356401353,0.1504564097
2013,GTM,55176.997475,3872.4019935
2013,GUF,2967.7971919,202.32025472
2013,GUY,7117.3822148,911.37071129
2013,HND,43632.288784,2192.5573108
2013,HRV,2997.7526827,93.552926516
2013,HTI,3181.2113731,106.92540039
2013,HUN,8947.1385442,35.999757633
2013,IDN,1139299.8236,50565.54928
2013,IMN,33.664655014,6.353607907
2013,IND,75407.139378,526.09858404
2013,IRL,4778.0833012,97.798523117
2013,IRN,72.230931497,7.0717669951
2013,IRQ,2.5319020434,0.18538196205
2013,ISR,45.730708195,4.9177586383
2013,ITA,15522.546079,2419.0542849
2013,JAM,1327.6690305,48.480466738
2013,JEY,1.0129018609,0
2013,JPN,23234.270544,225.6449336
2013,KAZ,2863.6388755,1094.8306013
2013,KEN,13563.996906,49.512093679
2013,KGZ,26.813979132,22.607194765
2013,KHM,190115.609,344.67933924
2013,KNA,5.1476497272,0.51457452078
2013,KOR,9477.2183494,310.4231557
2013,LAO,205602.93876,247.60581305
2013,LBN,159.95373941,35.751430293
2013,LBR,155535.61788,723.39882627
2013,LBY,81.298587312,63.970558785
2013,LCA,36.093731171,0.7471466487
2013,LIE,1.9491170491,0
2013,LKA,7953.301532,97.740629644
2013,LSO,7.3389184715,0
2013,LTU,13922.776643,38.023986277
2013,LUX,347.88755633,0.44828580862
2013,LVA,27766.438977,93.684227009
2013,MAF,1.8307702737,0
2013,MAR,835.83799447,205.40813691
2013,MDA,167.34534416,1.6209901021
2013,MDG,299350.32439,14427.808455
2013,MDV,3.975830698,0
2013,MEX,218915.52931,29174.579968
2013,MKD,1149.1907288,181.76070702
2013,MLI,409.78117161,0
2013,MLT,0.25046223364,0
2013,MMR,248185.78209,1542.8381108
2013,MNE,2401.4566234,714.55799655
2013,MNG,628.79887444,401.69005973
2013,MOZ,162673.28971,2494.5301667
2013,MRT,0,0
2013,MSR,0.88513326729,0.073744856988
2013,MTQ,146.3594012,2.0109245055
2013,MUS,219.2703833,0
2013,MWI,10561.611887,24.820937956
2013,MYS,333361.56749,4456.6939492
2013,MYT,327.56571695,1.0509410974
2013,NAM,2.4841552117,0
2013,NCL,2281.6347354,424.97576064
2013,NGA,43434.897397,15.6749015
2013,NIC,44030.274171,1454.4134091
2013,NLD,514.17702036,6.4041926485
2013,NOR,33069.442385,827.84778249
2013,NPL,835.46925115,21.653900906
2013,NZL,77541.739941,2570.8074961
2013,PAK,58.021001673,5.061611518
2013,PAN,14060.885249,503.9006071
2013,PER,209321.75542,6525.0689402
2013,PHL,58871.214413,1327.572206
2013,PLW,21.294185743,4.1228894559
2013,PNG,56667.882348,1888.8549785
2013,POL,35014.683779,239.72300786
2013,PRI,701.64156512,17.201793808
2013,PRK,5022.9332467,306.01396396
2013,PRT,51884.670521,18889.955465
2013,PRY,318514.86388,19258.213793
2013,PSE,0.3944433777,0.065870491472
2013,REU,1653.2291711,0
2013,ROU,12945.933868,404.86823259
2013,RUS,4965536.9152,3928841.2494
2013,RWA,2472.7786847,2.3832409706
2013,SAU,0,0
2013,SDN,9.4037425973,0
2013,SEN,374.73767226,0
2013,SGP,25.918481198,0
2013,SLB,9470.9126497,197.39527837
2013,SLE,170276.97179,56.367751521
2013,SLV,2053.5634012,58.824467681
2013,SMR,0.16727187123,0
2013,SOM,315.84219041,1.8461496978
2013,SPM,9.012393489,0
2013,SRB,2798.2718218,522.44550001
2013,SSD,4931.541695,11.085939184
2013,SUR,10203.194232,2103.3100595
2013,SVK,5076.2636473,6.479308698
2013,SVN,636.38569359,16.247373985
2013,SWE,197658.27414,1082.0610539
2013,SWZ,3126.1087438,64.551991225
2013,SXM,2.5634717903,0
2013,SYC,1.2147488763,0
2013,SYR,1270.5591246,782.31667465
2013,TCA,10.516318004,2.6457358826
2013,TCD,2895.2470925,0.76079097574
2013,TGO,2914.28639,0.91476225769
2013,THA,84738.056847,210.22994706
2013,TJK,1.319036256,0.35802299075
2013,TKM,0.37151217791,0.12497299394
2013,TLS,463.0122699,12.012058457
2013,TTO,759.22765101,7.3429204751
2013,TUN,1300.706233,1033.0136436
2013,TUR,22542.895051,3366.1826034
2013,TWN,953.16288722,9.0755763246
2013,TZA,181508.83073,516.14594878
2013,UGA,47749.805204,96.086135601
2013,UKR,37711.923008,449.82347416
2013,URY,19244.680134,548.1465662
2013,USA,1736444.8953,388592.19214
2013,UZB,24.68649925,17.312818506
2013,VCT,13.415116036,0.15002454928
2013,VEN,64489.287476,4026.8409326
2013,VGB,2.7770006628,0.43846569735
2013,VIR,27.339885384,0.87971717882
2013,VNM,132424.92034,660.0168933
2013,VUT,1111.0596176,135.79529746
2013,XAD,2.034435443,0
2013,XKO,767.62586798,262.56538486
2013,Z01,27.933933291,1.800390263
2013,Z06,1.9894978777,0.25692925042
2013,Z07,5430.7340644,75.138568459
2013,ZAF,56368.998495,5653.9003655
2013,ZMB,84673.277099,1514.4849058
2013,ZNC,32.276472425,4.150759276
2013,ZWE,9607.8160392,181.5820734
2014,AFG,2.719290471,1.4671862361
2014,AGO,212656.08956,685.12785787
2014,AIA,0.36583298022,0
2014,ALA,550.06053072,1.7346661579
2014,ALB,1051.6486318,241.29727017
2014,AND,1.3682604555,0.057025016048
2014,ARG,241118.4405,20289.410205
2014,ARM,38.127581906,4.9045055586
2014,ATG,24.875652157,0.73496510871
2014,AUS,281740.67159,181837.42357
2014,AUT,9876.0610305,45.026431375
2014,AZE,328.2460228,201.42823129
2014,BDI,2047.3169938,0.23035133113
2014,BEL,4239.2170204,8.1475941618
2014,BEN,1355.2954775,0.22897610338
2014,BES,1.7103573312,0.075224969641
2014,BFA,0,0
2014,BGD,12060.904084,10.145235447
2014,BGR,6688.4507358,86.063141096
2014,BHS,902.30649208,375.98601039
2014,BIH,1789.5444951,188.73322452
2014,BLM,0.21991134931,0
2014,BLR,33626.396834,179.55498975
2014,BLZ,16508.63676,1096.5081579
2014,BMU,0.84883859577,0
2014,BOL,256527.60528,27670.318183
2014,BRA,2692910.39,267236.44449
2014,BRB,2.1735493174,0
2014,BRN,2224.7058975,182.34704552
2014,BTN,1229.2201442,58.836920929
2014,BWA,15.524350106,0
2014,CAF,57852.358892,627.07772422
2014,CAN,2643608.862,1759513.1785
2014,CHE,1502.5471473,5.3632763934
2014,CHL,119329.61079,14719.222789
2014,CHN,531701.60905,14332.979392
2014,CIV,346899.26477,148.18902435
2014,CMR,181851.00439,207.05051144
2014,COD,1338360.699,13875.272634
2014,COG,72891.153736,866.99424134
2014,COL,202029.03435,9444.9246652
2014,COM,1473.8620774,15.354383212
2014,CPV,8.1575762513,1.1820036954
2014,CRI,10909.810159,428.45613601
2014,CUB,5861.4683616,346.86456985
2014,CUW,2.3330786048,0.075261582311
2014,CYM,7.7053852041,0
2014,CYP,33.302006923,14.394058866
2014,CZE,13942.742752,48.441380132
2014,DEU,21169.143187,100.2093928
2014,DMA,12.244957921,0
2014,DNK,5320.7704946,4.1500517369
2014,DOM,13678.212585,1879.3700968
2014,DZA,9522.726895,6876.8816237
2014,ECU,30934.04779,1626.9817577
2014,EGY,115.00307506,6.5378091583
2014,ERI,0,0
2014,ESP,74226.432203,9078.6362784
2014,EST,23576.608826,51.043966569
2014,ETH,32725.072633,53.651554518
2014,FIN,186629.01412,1225.8159096
2014,FJI,3688.9413758,359.73637164
2014,FRA,44359.113184,695.66110828
2014,GAB,48752.340784,302.84388208
2014,GBR,30369.567301,513.86455007
2014,GEO,113.74101319,14.792345643
2014,GGY,0.20103253262,0
2014,GHA,120205.46322,47.921063166
2014,GIN,132716.27431,164.76633402
2014,GLP,198.11759453,4.6549965308
2014,GMB,17.463359957,0
2014,GNB,12858.626985,1.6583738374
2014,GNQ,19211.71452,43.986009171
2014,GRC,3803.211729,1199.4238259
2014,GRD,83.838361146,0.67676460218
2014,GTM,61883.471102,2591.2872417
2014,GUF,4195.6171076,223.11599704
2014,GUY,12154.003535,831.62213068
2014,HND,57482.884363,3691.4006959
2014,HRV,4559.4857342,70.954023737
2014,HTI,3858.8657915,120.81825379
2014,HUN,15135.418651,52.730742305
2014,IDN,1894358.959,230624.52585
2014,IMN,86.05011444,5.9076797787
2014,IND,132071.85657,1193.6210976
2014,IRL,5719.0629122,35.324190101
2014,IRN,77.58861401,24.083327422
2014,IRQ,1.4943152282,0.062128975716
2014,ISR,122.08486946,6.3897588624
2014,ITA,19831.910179,1265.4280544
2014,JAM,2837.9771898,192.88627046
2014,JEY,0.60774781216,0
2014,JOR,0.84782063879,0.39132999812
2014,JPN,28175.541386,284.44036386
2014,KAZ,595.715818,85.42020243
2014,KEN,15356.83926,108.20639425
2014,KGZ,13.509691793,13.110748024
2014,KHM,161841.65693,392.72908501
2014,KNA,3.972500661,0
2014,KOR,13426.409609,204.5259453
2014,LAO,243826.33572,256.65739152
2014,LBN,159.88442052,35.749160276
2014,LBR,164048.58222,582.14600077
2014,LBY,4.4139138478,1.6876062066
2014,LCA,41.095924683,0.67232498126
2014,LIE,2.8986316606,0
2014,LKA,12350.597183,120.46197233
2014,LSO,12.470744648,0
2014,LTU,15972.188404,62.682410006
2014,LUX,429.60098293,0.79895790795
2014,LVA,32203.164528,72.937965582
2014,MAF,1.2449180199,0
2014,MAR,1682.3079497,504.45567843
2014,MDA,363.13321157,1.7981914921
2014,MDG,416681.96935,48899.291727
2014,MDV,3.1335824136,0
2014,MEX,170605.85459,9064.5323899
2014,MKD,1815.566311,102.39289264
2014,MLI,270.33774791,0
2014,MMR,331444.81377,1687.7569772
2014,MNE,1437.8908966,138.84069398
2014,MNG,522.67424976,215.95942971
2014,MOZ,200517.49933,1820.9573538
2014,MSR,0.29503028971,0
2014,MTQ,156.71776232,1.3405949113
2014,MUS,531.75197548,0
2014,MWI,18594.160362,32.874966259
2014,MYS,646026.95449,19518.823953
2014,MYT,1150.4133204,2.4017185521
2014,NAM,4.6237075014,0
2014,NCL,2050.2013482,540.05556227
2014,NGA,68637.274805,31.460911559
2014,NIC,75549.809097,1712.4141742
2014,NLD,875.26149254,5.5775176981
2014,NOR,39148.962182,574.00199738
2014,NPL,1161.8113421,61.701170394
2014,NZL,79409.913664,2336.5621606
2014,OMN,0,0
2014,PAK,34.827872932,3.4538063372
2014,PAN,14086.015869,487.88784635
2014,PER,205417.54905,7805.4599414
2014,PHL,102456.03463,1916.720271
2014,PLW,93.850257813,15.428728791
2014,PNG,105662.81982,2747.2418645
2014,POL,56279.525168,266.07433138
2014,PRI,871.41695121,13.97724617
2014,PRK,10941.274988,2947.9334051
2014,PRT,60259.20773,10582.362706
2014,PRY,345737.46522,7931.8843379
2014,PSE,1.179943855,0.85256029394
2014,REU,674.9838295,0
2014,ROU,19481.500648,167.3515387
2014,RUS,4489888.7445,3450542.7844
2014,RWA,2889.666299,22.836050341
2014,SDN,5.6173984022,0
2014,SEN,326.71520471,0.14948610033
2014,SGP,191.35197143,0.76908933738
2014,SLB,16939.463345,554.79994339
2014,SLE,161512.88404,108.01007539
2014,SLV,2319.726964,79.526743608
2014,SMR,0.16733727529,0
2014,SOM,123.05745673,1.3844594474
2014,SPM,1.1652690544,0
2014,SRB,4387.9094627,156.16832333
2014,SSD,6750.7154114,18.152282421
2014,SUR,14747.816108,1055.5133338
2014,SVK,17366.173989,73.78033638
2014,SVN,5385.6390585,59.091968176
2014,SWE,242522.78572,9447.8010804
2014,SWZ,4961.0948449,120.74260768
2014,SXM,0.21972204252,0
2014,SYC,2.0498329765,0.45551883543
2014,SYR,958.29433612,443.91304313
2014,TCA,31.337306498,0.78674581225
2014,TCD,3000.6658732,7.0074083038
2014,TGO,2513.1967979,0
2014,THA,137591.96889,258.93200135
2014,TJK,0.78304298863,0.17991022865
2014,TKM,0.90408410385,0.59742364511
2014,TLS,1883.1703517,65.827455554
2014,TTO,1569.456459,15.521016275
2014,TUN,2385.558623,1793.4597839
2014,TUR,22005.441487,1456.4136807
2014,TWN,1054.211488,11.81292064
2014,TZA,198220.56308,647.10301493
2014,UGA,54913.27885,5.6153255895
2014,UKR,47187.210456,615.28502536
2014,URY,25659.902801,606.17198277
2014,USA,1736528.8808,244570.54711
2014,UZB,83.128908878,82.493175776
2014,VCT,10.793531939,0.074922889399
2014,VEN,100940.30571,6734.0451498
2014,VGB,0.51146872552,0
2014,VIR,21.471715972,0
2014,VNM,217325.17239,1457.5430418
2014,VUT,634.42455552,27.934306894
2014,XAD,2.4157201845,0
2014,XKO,760.6256784,32.417743113
2014,Z01,41.124421642,2.7620322575
2014,Z06,3.7867025509,0.25516087552
2014,Z07,7024.6328788,110.87756615
2014,ZAF,69666.604058,6241.0954221
2014,ZMB,114809.73856,1164.8884871
2014,ZNC,55.205029968,7.4294070697
2014,ZWE,9614.015907,49.566325978
2015,AGO,161710.75581,2455.5321166
2015,ALA,567.2330418,0.84982809736
2015,ALB,283.5747371,32.825577823
2015,AND,2.1677833333,0
2015,ARG,180227.81351,29755.608211
2015,ARM,1.9901153936,0.11665674138
2015,ATG,8.9074707009,0.073613563891
2015,AUS,261574.28938,173113.96816
2015,AUT,7941.0671446,3.9365127445
2015,AZE,26.74519296,21.901278238
2015,BDI,1458.3785204,0.46089615536
2015,BEL,3420.2739244,0.2978039418
2015,BEN,598.62283682,0
2015,BFA,0,0
2015,BGD,12603.408713,8.1901288256
2015,BGR,7293.0668516,34.735371395
2015,BHS,1089.0131118,691.57857306
2015,BIH,580.50489232,10.354520793
2015,BLM,0.073304186101,0
2015,BLR,33899.292105,1186.1562636
2015,BLZ,12302.563296,874.68600945
2015,BOL,166250.90333,10408.175494
2015,BRA,2222653.7814,299324.86271
2015,BRB,1.9487004246,0.74950673155
2015,BRN,1761.0406191,375.50867587
2015,BTN,746.52360822,61.332159597
2015,BWA,0,0
2015,CAF,27315.831032,314.05645482
2015,CAN,2733434.8343,1873974.6548
2015,CHE,772.45878559,0.53142353767
2015,CHL,106109.01047,15426.68363
2015,CHN,490493.17255,11530.940871
2015,CIV,152453.51173,97.066996703
2015,CMR,78969.960604,116.11590729
2015,COD,928502.22906,13022.06194
2015,COG,47823.046922,2382.1206889
2015,COL,140922.64836,7816.4889673
2015,COM,429.46171724,3.087828059
2015,CRI,3301.7208591,101.96737129
2015,CUB,6725.9782024,1006.0412965
2015,CUW,0.90291188168,0.075250570899
